MAG,LAT,LON,DEPTH,EVID
3.1500,34.3050,-116.8350,7.3000,13971180
3.1500,37.4630,-118.9130,7.0000,13971624
3.1400,34.1830,-117.4790,3.3000,9520538
3.3800,34.1770,-117.4740,4.0000,9923613
3.4500,32.6380,-116.1380,10.0000,9924373
4.0600,32.0160,-117.3840,6.0000,13974072
3.1900,32.6690,-118.1810,6.0000,13974300
3.1600,36.4070,-119.4400,8.7000,9928213
4.1500,34.6220,-116.6670,7.6000,9930549
3.1000,34.7150,-121.1410,6.0000,13978600
3.2400,34.7230,-121.1300,6.0000,13978612
3.3000,36.9950,-119.2300,7.5000,9934165
3.0000,37.5380,-118.8640,7.6000,9934769
3.0400,33.3120,-115.7300,7.3000,9935153
3.0300,33.3890,-118.6650,2.8000,9936525
3.0300,32.7240,-116.0210,14.7000,13986068
3.6500,36.4650,-118.2910,9.5000,13986104
3.2300,34.3950,-118.6510,17.3000,9940565
3.9000,34.4040,-118.6480,17.9000,9941081
3.0200,36.1310,-120.3460,6.9000,9941437
3.6000,37.8310,-122.2770,6.0000,9942841
3.1200,33.3160,-116.3600,14.6000,9944001
3.7400,32.5170,-115.2770,6.0000,9944301
3.4300,34.3400,-118.7430,15.6000,9944637
3.0500,33.7600,-116.0280,5.6000,9944785
3.0900,36.0910,-120.6330,2.8000,13992816
3.3700,36.8060,-121.3270,6.3000,13993764
3.7200,38.1310,-118.2770,4.1000,9949485
3.6300,32.5280,-117.1230,15.4000,9949649
4.2900,32.1680,-115.4250,6.0000,9949793
3.0600,33.4100,-116.4030,12.5000,9949961
3.5200,34.2270,-116.4500,1.7000,9950169
3.3600,34.0350,-116.3970,11.9000,13997524
3.1900,35.2200,-120.7950,0.1000,13998096
3.2700,37.8900,-122.1450,0.1000,13998352
3.2200,37.8940,-122.1790,3.7000,13998476
3.1600,32.1540,-115.4280,7.0000,13998520
3.5900,32.2700,-115.2810,6.0000,13998768
3.1400,33.0590,-115.9090,3.0000,13999244
3.3500,32.1930,-115.4200,7.0000,13999448
3.5900,34.2720,-118.7530,13.8000,14000376
3.2800,35.1330,-118.9390,14.7000,14000872
3.2700,34.1670,-117.4080,11.7000,14000944
3.2900,32.1560,-115.4250,6.0000,14001236
3.6800,37.2050,-121.6680,0.1000,14002288
3.3300,37.4060,-118.5990,6.5000,14002952
3.2600,33.9030,-116.9010,14.0000,14003288
3.3100,33.3620,-116.4080,13.5000,14003372
3.9700,38.2480,-117.8520,2.7000,14003952
3.1400,38.1780,-117.9060,3.3000,14003964
4.0900,38.2430,-117.8630,3.1000,14003980
3.4900,32.1500,-115.4110,6.0000,14004016
3.1900,38.2740,-117.8120,4.9000,14004080
3.6100,38.3050,-117.7980,4.7000,14004388
3.0900,33.6940,-116.0350,12.5000,14005408
3.4700,33.8000,-116.1830,5.6000,14006256
3.0900,34.4300,-119.1440,17.2000,14006712
3.7300,35.6360,-117.5760,2.8000,14007388
3.3900,34.0970,-117.3080,17.1000,14008004
3.1800,35.6320,-117.5750,1.9000,14008156
3.4700,32.2120,-115.4210,6.0000,9962905
3.3300,34.6920,-116.2900,1.9000,9966017
4.0000,37.1790,-117.8550,9.3000,9966033
6.4800,35.7090,-121.1040,7.0000,9966449
3.1000,35.6270,-120.9400,9.9000,9966469
4.6900,35.6510,-121.0720,7.0000,9966477
3.8600,35.6200,-120.9790,6.2000,9966481
3.8400,35.5940,-120.8960,5.6000,9966489
3.9600,35.6930,-121.0980,6.4000,9966505
4.1000,35.6680,-121.0590,8.3000,9966561
3.0300,35.5800,-120.8770,6.5000,9966585
3.0300,35.6620,-121.0650,8.0000,9966589
3.3300,35.5790,-120.9430,7.9000,9966593
3.4400,35.5460,-120.8200,0.0000,9966621
4.2300,35.7110,-121.0460,8.4000,9966629
3.4000,35.7080,-121.0500,6.6000,9966697
3.7100,35.7110,-121.0520,8.4000,9966837
4.2100,35.5530,-120.9200,5.6000,9966869
3.3700,35.5400,-120.9110,6.9000,9966881
3.4600,35.5450,-120.9170,7.0000,9966917
3.2400,35.5750,-120.8280,3.7000,9966977
3.0400,35.7080,-121.0360,5.3000,9966985
4.0300,35.6880,-121.0680,7.0000,9967025
3.5300,35.6610,-121.0770,0.0000,9967093
4.3600,35.6960,-121.0930,2.3000,9967137
3.0700,35.6670,-121.0830,0.2000,9967197
3.3600,35.5310,-120.8150,0.0000,9967221
4.2600,35.6810,-121.1290,0.1000,9967249
3.2100,35.6050,-120.8880,7.0000,9967437
3.0600,35.5440,-120.8340,0.0000,9967449
4.0700,35.4160,-121.1630,7.0000,9967541
3.2900,35.5710,-120.9500,4.8000,9967613
4.0200,35.6910,-121.1080,7.0000,9967653
3.0000,35.5830,-120.8520,3.5000,9967685
4.6300,35.6490,-121.0660,5.6000,9967901
3.4300,35.6910,-121.2430,7.0000,9968089
3.2800,35.6540,-121.1060,0.0000,9968165
3.4100,35.6760,-121.1020,7.0000,9968205
3.1300,35.7070,-121.0340,0.2000,9968217
3.3800,35.5380,-120.8320,0.0000,9968305
3.3900,35.4750,-121.1250,7.0000,9968437
3.6900,34.7770,-120.5160,1.1000,9968525
3.9800,35.6580,-121.1060,7.0000,9968749
3.1900,32.1430,-116.4230,1.3000,9968757
3.8800,35.6660,-121.1920,7.0000,9968793
3.4000,35.7170,-121.0510,6.6000,9968873
3.0900,35.6610,-121.1030,5.6000,9968913
3.3700,35.6630,-121.0790,0.0000,9968933
4.4100,35.5480,-120.8290,5.2000,9968977
3.3800,35.6840,-121.0660,0.0000,9969017
3.6100,35.7120,-121.0570,7.1000,9969121
3.1000,35.5440,-120.8250,0.0000,9969157
3.2700,35.5720,-120.8950,5.8000,9969213
3.0000,35.6390,-120.9360,7.0000,9969221
3.4300,35.6470,-121.3870,7.0000,9969249
3.4700,35.6300,-120.9140,4.3000,9969265
3.9800,35.6590,-121.1080,5.7000,9969485
3.4500,35.6510,-121.0950,0.0000,9969585
3.1300,35.6630,-121.0900,6.9000,9969797
3.2100,35.6580,-121.1120,7.0000,9969805
3.2800,35.6600,-121.1430,7.0000,9969813
3.0700,35.6330,-120.9350,1.0000,9969881
3.8600,35.6680,-121.1070,7.0000,9969905
3.5500,35.6040,-120.8910,0.0000,9969989
3.1300,35.5950,-121.0530,5.5000,9970345
3.5300,33.9710,-117.8150,16.7000,9970349
3.1800,33.9730,-117.8160,16.3000,9970365
3.4500,35.5540,-120.9560,3.9000,9970417
3.4200,35.7180,-121.2950,7.0000,9970537
3.1400,35.6340,-121.1070,7.0000,9970629
3.6900,35.7110,-121.0630,7.0000,9970681
3.3900,35.6440,-121.4160,2.9000,9971045
3.6900,35.7230,-121.0550,7.0000,9971133
3.6800,35.5630,-120.9530,0.3000,9971141
3.2000,35.6300,-117.5780,0.0000,14018276
3.5200,35.7060,-121.0230,5.6000,14018288
3.3500,35.7150,-120.9620,6.7000,14018328
3.0900,35.6590,-121.0900,7.0000,14018428
4.4100,35.7010,-121.1350,7.0000,14018508
3.2100,35.6800,-121.1530,7.0000,14018780
3.0400,34.3670,-118.6230,12.1000,14018784
3.6300,35.6270,-121.1440,7.0000,14019020
3.5200,35.6830,-121.0920,7.0000,14019212
3.3800,32.1820,-115.4140,7.0000,14019272
3.0600,35.6850,-121.1570,6.0000,14019316
3.7000,35.5720,-121.3500,7.0000,9972805
3.9000,35.7040,-121.0880,7.0000,9972941
3.0100,35.2870,-120.2810,5.6000,9973785
3.5000,35.5110,-120.9260,7.0000,9974029
3.4200,32.2240,-115.4120,10.0000,9974649
3.5300,37.5140,-118.8430,3.2000,9974777
3.4400,35.5700,-120.7800,0.2000,9975073
3.2900,32.1110,-115.8490,7.0000,9975637
3.2500,35.6020,-120.9020,7.0000,9975861
3.0100,35.6020,-120.8790,4.5000,9975869
3.3700,35.6410,-120.9150,7.5000,9976301
3.4500,35.5610,-120.7970,1.5000,14023524
3.1500,35.8120,-121.2360,7.0000,14024152
3.0800,34.8100,-116.3110,3.0000,14025084
3.3100,37.5250,-118.8280,3.6000,14025620
3.2900,37.1040,-121.5520,0.2000,14026336
3.1100,32.2850,-116.3240,6.0000,14026464
3.0400,35.7420,-121.3190,6.9000,9981053
3.0100,33.7330,-117.5080,7.1000,9981381
3.3300,35.5330,-120.7870,0.0000,9981769
3.4700,37.4380,-118.6230,5.8000,9982525
3.6600,35.5900,-120.8920,3.5000,9982749
4.3400,35.0380,-119.1320,11.7000,9983429
3.6100,35.5890,-120.8850,1.2000,9983625
3.4000,35.0550,-119.1080,14.3000,9984141
3.0000,35.0950,-119.1090,17.6000,9984901
3.5800,33.8160,-117.0430,15.1000,9986489
3.0800,34.0570,-117.2580,10.5000,9986677
3.5900,35.5340,-120.8220,0.2000,9986693
3.1800,35.5340,-120.9330,7.0000,9988573
3.6400,32.3550,-115.2390,6.0000,9989421
3.3000,35.5240,-120.7570,0.1000,9989549
3.9800,35.6360,-121.0820,7.0000,9990069
3.5200,35.6450,-120.9170,6.6000,9990569
3.5100,33.2030,-115.5780,2.4000,9991197
3.6100,33.2000,-115.5830,2.3000,9991213
3.3300,33.1990,-115.5690,1.1000,9991253
4.3200,36.6760,-121.5060,7.4000,9991425
4.4700,35.8760,-121.1790,9.1000,9992053
3.4400,35.5580,-120.7780,11.5000,9992165
3.4900,34.3080,-116.9330,10.1000,14039128
3.1000,33.5130,-116.5770,14.7000,9992737
3.4300,35.6210,-120.9060,6.8000,9992929
3.0800,32.6860,-115.7900,7.1000,9993013
3.3200,35.5800,-120.8760,2.8000,9993369
3.1600,33.2230,-116.0810,13.9000,9994217
3.8200,36.1800,-118.1620,7.7000,9994573
3.1100,36.1790,-118.1590,5.6000,14042308
3.1700,35.3470,-117.1930,5.6000,9996317
3.0200,35.5540,-120.8640,3.5000,9996681
3.2900,34.0500,-117.2610,12.4000,9997137
3.4200,33.4250,-116.9740,11.0000,9996961
3.2000,33.1010,-115.8660,11.9000,9998037
3.3500,33.9430,-116.9940,16.8000,10000605
3.1500,33.5560,-118.3680,15.5000,10001897
3.5700,35.5470,-121.2890,6.7000,14049636
3.3000,37.7140,-121.8470,15.6000,14049760
3.3900,38.0510,-118.8180,6.8000,14049912
3.2500,33.9740,-118.6760,13.2000,10004657
3.7200,35.5360,-120.8140,0.1000,10004809
3.7700,35.5130,-120.8020,0.2000,10005209
3.2000,35.6050,-120.8730,5.6000,10005685
3.4900,36.4770,-121.2840,6.9000,12161179
4.4000,34.3950,-120.0220,4.4000,10006857
3.2200,33.7610,-118.9770,6.0000,10007797
3.0500,33.6460,-116.7350,16.2000,10008241
3.3900,35.5480,-120.8530,2.0000,10009769
3.4400,35.6190,-120.9020,7.0000,10013349
3.4700,35.7990,-121.2600,6.6000,10014481
3.0600,34.2950,-116.8780,5.5000,10014793
3.1200,37.5400,-118.8270,11.6000,14062108
3.4800,35.5520,-121.2540,7.0000,14062360
3.0900,35.6740,-121.0760,7.0000,14064140
3.0000,32.4650,-117.8280,10.0000,12161495
4.9800,32.3290,-117.9180,10.0000,14065544
3.5600,32.3560,-117.8190,7.0000,14065620
3.1300,35.9660,-117.9830,4.5000,14066336
3.0300,32.3290,-117.8400,10.0000,14066436
3.0300,33.1800,-115.6050,3.6000,14066852
3.1800,35.5180,-120.6050,11.5000,14066992
3.7100,36.0730,-117.9000,5.3000,10023841
3.1300,32.3730,-115.2600,6.0000,10024373
3.4400,32.0820,-115.3300,6.0000,10025617
3.4000,34.0610,-118.8530,13.5000,10025757
3.6900,32.5080,-115.7410,5.5000,14072464
3.3000,32.5340,-115.7490,7.4000,14072480
3.0900,32.5280,-115.7530,3.7000,14072500
3.9600,35.7280,-121.0190,1.5000,14073780
4.0200,33.7110,-116.0560,12.9000,14073800
3.6100,35.7800,-121.2630,6.7000,14073828
3.5000,35.3150,-119.4330,1.1000,14074120
3.0300,33.3520,-116.3720,13.3000,14074232
3.6500,32.2580,-115.1360,7.0000,10029573
3.0200,32.3280,-115.1430,6.0000,14076040
3.1800,32.3570,-115.2520,6.0000,14076664
4.2700,34.3800,-119.4360,3.6000,14077668
3.7600,35.7140,-121.0240,5.6000,14078640
3.2700,32.5840,-116.1920,0.0000,14078696
3.7800,34.1290,-117.4480,6.4000,14079184
3.0500,32.7160,-116.0560,8.1000,14080152
3.5500,32.0750,-117.3780,6.0000,14080428
4.1500,33.9030,-123.6240,6.0000,10035657
3.3100,37.4390,-117.0850,5.6000,10036997
3.0400,36.1120,-120.6300,19.6000,10037165
3.3400,37.4160,-117.0940,3.1000,10037185
3.4900,35.5620,-120.8300,3.5000,10037245
3.8500,35.6600,-120.9540,3.5000,14085504
3.0500,35.6370,-120.7450,0.1000,14086384
3.0000,37.9260,-118.2520,2.6000,14086596
4.1600,32.3420,-115.2240,6.0000,14086684
3.1600,34.6710,-116.3590,2.9000,14086916
3.0500,32.3060,-115.3070,7.0000,14087396
4.6100,36.4930,-121.3130,5.9000,14088052
3.1800,34.4240,-117.6820,7.3000,14088224
3.1700,35.5990,-117.0350,5.6000,14088272
3.0800,32.2050,-115.7350,7.0000,10043593
3.6700,35.0880,-117.5170,5.6000,10043713
3.1100,32.2410,-115.3340,7.0000,10044217
3.0600,32.1770,-115.3350,7.0000,12173023
3.3500,32.2490,-115.3280,7.0000,10044373
3.1100,36.0860,-117.8610,2.6000,10044661
3.1300,36.0850,-117.8560,1.9000,14090880
3.6300,34.1210,-116.4030,8.1000,14091288
3.5000,37.9840,-118.6670,7.5000,14091644
3.2300,37.9920,-118.6790,3.8000,14091768
3.0700,32.0810,-115.0790,7.0000,14091776
5.4200,37.9970,-118.6800,6.1000,14091792
3.2300,37.9910,-118.6740,5.3000,14091796
3.3300,37.9910,-118.6930,1.3000,14091860
3.0900,37.9950,-118.6780,7.8000,14091872
5.3400,37.5710,-118.8800,7.0000,14091884
3.9500,38.0220,-118.6560,6.1000,14091888
3.0500,37.6770,-118.8440,0.0000,14091912
3.1300,38.0120,-118.6390,7.8000,14091932
3.1300,37.1950,-118.6020,0.1000,14092064
3.2700,37.9800,-118.6750,5.6000,14092168
3.0000,38.0130,-118.6520,3.5000,14092180
3.4200,37.9890,-118.6620,4.6000,14092240
3.8800,37.9900,-118.6740,8.2000,14092332
3.0300,37.9840,-118.6800,5.6000,14092496
3.0600,37.9770,-118.6640,4.5000,14092888
4.7200,38.0150,-118.6460,0.0000,14092988
3.5200,37.9770,-118.7110,7.7000,10047061
3.4200,37.9960,-118.6500,8.3000,10047109
3.3200,37.9710,-118.6600,3.6000,10047501
3.1200,38.0230,-118.6820,8.0000,10047697
3.0000,37.9870,-118.7130,3.6000,10047769
3.3700,37.9820,-118.7010,0.1000,10048073
3.1800,38.0000,-118.6750,4.0000,10048277
3.6500,36.1170,-120.7140,0.0000,14094528
3.5000,36.1370,-120.6650,0.1000,14094588
6.0000,35.8120,-120.3790,5.5000,14094992
4.9100,35.7970,-120.3600,0.0000,14094996
3.2300,35.6100,-120.3540,0.2000,14095000
3.7500,35.7980,-120.3660,0.0000,14095004
3.8400,35.8960,-120.4930,1.4000,14095008
3.1000,35.8200,-120.4040,0.0000,14095076
4.3100,35.8270,-120.3980,0.1000,14095080
3.0300,35.9960,-120.4830,14.5000,14095096
3.3900,35.9170,-120.4720,2.2000,14095240
3.3600,37.9530,-118.6550,0.1000,14095340
5.0400,35.8860,-120.5060,0.0000,14095540
5.0300,35.3900,-118.6240,3.5000,14095628
3.5200,35.8970,-120.5070,0.0000,14095884
4.8900,35.9120,-120.5330,2.2000,14096196
3.0800,38.0220,-118.6410,6.0000,14096464
3.8700,37.4210,-117.0480,6.0000,14096544
3.4000,35.8730,-120.4200,9.6000,14096572
3.0600,35.7870,-120.3610,2.8000,14096672
4.2800,35.5560,-120.8150,1.6000,14096736
3.0300,35.8890,-120.4900,0.0000,14096816
3.1000,33.2330,-115.7000,3.3000,14096876
4.4000,37.9640,-118.6540,7.9000,14098412
3.2800,36.0450,-117.8120,0.5000,14098488
3.1300,34.8300,-118.3500,6.7000,14098588
3.3700,37.9450,-118.6590,5.7000,14098796
3.0300,36.0810,-117.9910,5.3000,14098816
3.1900,37.9520,-118.6650,0.1000,14098884
3.1800,38.0240,-118.6750,4.9000,10053553
3.4000,35.9010,-120.3950,13.6000,10053633
3.0000,35.8720,-120.4790,0.2000,10054197
3.1500,35.5770,-120.8900,0.0000,10054229
3.1400,32.1610,-115.0580,6.0000,10054265
3.2300,33.5000,-116.5110,14.6000,10054541
3.2600,38.0100,-118.6360,7.0000,10054585
3.8300,38.0120,-118.6060,5.0000,10054913
3.4800,38.0320,-118.5920,5.6000,10054917
3.4400,37.9930,-118.6280,0.1000,10055749
3.7900,34.3430,-116.9180,5.1000,10056345
3.2800,35.7540,-120.3460,0.1000,10056673
3.2000,34.7250,-116.0500,2.1000,10057357
3.6500,35.0330,-116.9120,4.8000,10058877
3.6800,34.7230,-116.0500,2.2000,10059245
4.1900,34.3530,-116.8450,9.6000,10059745
3.1700,35.9020,-120.5350,6.9000,10059797
3.0000,34.1700,-117.4450,9.7000,10059901
3.1400,35.7720,-120.3580,0.0000,10060521
3.6800,35.8650,-120.4240,7.0000,10061489
3.4800,35.8900,-120.4940,0.2000,10062237
4.3400,36.6800,-121.2990,2.7000,10062569
3.8900,36.7670,-121.3450,3.0000,10062597
3.1200,35.8930,-120.4830,0.1000,10063121
3.4400,38.0080,-118.5780,5.1000,10063241
4.5900,35.9960,-120.5150,9.2000,10063349
3.3200,35.8880,-120.4860,0.1000,10064589
3.1200,34.6950,-116.3700,2.9000,10064737
3.4200,32.1800,-116.1260,5.7000,10064921
3.5200,34.2710,-119.6840,0.1000,10065241
3.2700,32.1600,-115.8550,6.0000,10066021
3.7100,34.1500,-116.9820,11.5000,10066389
3.0200,32.1690,-115.8520,11.3000,10066569
3.9400,36.7200,-121.3100,0.1000,10067177
3.6400,33.8690,-118.7340,0.0000,10067405
3.0700,32.0940,-116.4280,6.0000,10069349
3.7400,37.9510,-118.6590,0.0000,10069673
3.2800,37.2540,-119.3480,7.0000,10070381
